Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Статус,мастерская,Мебель на заказ; Стекло и зеркала; Корпусная мебель; Офисная мебель; Сварочные работы,"улица Революции, 5",,618703,,,,Добрянский муниципальный округ,Пермский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,89991156718,,,,,,,,,https://vk.com/mebelstatuses,,,,,,,,,,,58.307484,56.419774,https://2gis.com/firm/70000001113882600,branch
СтеклоДом,сеть фирменных офисов продаж,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель,"1-я Красноармейская улица, 6",4 этаж,614007,Островский ж/м,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-20:00,+05:00,,,83422830000 (единая справочная: пн-чт 9:00-21:00; пт 9:00-20:00; сб 9:00-19:00; вс 10:00-19:00),,,imag@steklodom.com,,http://steklodom.com,,,,https://vk.com/steklodom,,,,,,,,,,,58.002076,56.266595,https://2gis.com/firm/70000001113432739,branch
СтеклоДом,сеть фирменных офисов продаж,Мебель на заказ; Перегородки; Окна; Входные двери; Натяжные потолки; Корпусная мебель; Межкомнатные двери; Остекление и отделка балконов; Мебель для кухни; Ремонт окон,"Пушкарская улица, 128",1 этаж,614051,Садовый ж/м,Мотовилихинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-16:00 (мебельный отдел: пн-пт 10:00-19:00; сб 10:00-16:00),+05:00,4.4,159,83422830000 (единая справочная: пн-чт 9:00-21:00; пт 9:00-20:00; сб 9:00-19:00; вс 10:00-19:00),,,imag@steklodom.com,,http://steklodom.com,,,,https://vk.com/steklodom,,,,,,,,,,,58.000767,56.30011,https://2gis.com/firm/70000001020859994,branch
СтеклоДом,сеть фирменных офисов продаж,Мебель на заказ; Перегородки; Окна; Входные двери; Остекление и отделка балконов; Натяжные потолки; Корпусная мебель; Детская мебель; Межкомнатные двери; Ремонт окон,"Комсомольский проспект, 5",1 этаж,617060,Центр м-н,,Краснокамск,Краснокамский муниципальный округ,Пермский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+05:00,4.5,23,83422830000 (единая справочная: пн-чт 9:00-21:00; пт 9:00-20:00; сб 9:00-19:00; вс 10:00-19:00),,,imag@steklodom.com,,http://steklodom.com,,,,https://vk.com/steklodom,,,,,,,,,,,58.082404,55.752465,https://2gis.com/firm/70000001006801244,branch
СтеклоДом,сеть фирменных офисов продаж,Мебель на заказ; Перегородки; Остекление и отделка балконов; Мебель для кухни; Корпусная мебель; Межкомнатные двери; Жалюзи; Ремонт окон; Детская мебель; Окна; Входные двери,"Ласьвинская улица, 37",2 этаж,614101,Чистопольский м-н,Кировский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-16:00,+05:00,4.7,52,83422830000 (единая справочная: пн-чт 9:00-21:00; пт 9:00-20:00; сб 9:00-19:00; вс 10:00-19:00),,,imag@steklodom.com,,http://steklodom.com,,,,https://vk.com/steklodom,,,,,,,,,,,58.003629,55.939663,https://2gis.com/firm/2252329095131829,branch
СтеклоДом,сеть фирменных офисов продаж,Мебель на заказ; Окна; Входные двери; Детская мебель; Жалюзи; Межкомнатные двери; Натяжные потолки; Ремонт окон,"улица Солдатова, 28",1 этаж,614111,Крохалева ж/м,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00 (мебельный отдел: пн-пт 10:00-19:00),+05:00,4.5,62,83422830000 (единая справочная: пн-чт 9:00-21:00; пт 9:00-20:00; сб 9:00-19:00; вс 10:00-19:00),,,imag@steklodom.com,,http://steklodom.com,,,,https://vk.com/steklodom,,,,,,,,,,,57.972221,56.23298,https://2gis.com/firm/2252328094847365,branch
СтеклоДом,сеть фирменных офисов продаж,Мебель на заказ; Окна; Корпусная мебель; Входные двери; Натяжные потолки; Ремонт окон; Детская мебель; Остекление и отделка балконов; Жалюзи; Мебель для кухни; Перегородки; Межкомнатные двери,"улица Мира, 55",1 этаж,614036,Балатово ж/м,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-16:00 (мебельный отдел: пн-пт 10:00-19:00; сб 10:00-16:00),+05:00,4.4,121,83422830000 (единая справочная: пн-чт 9:00-21:00; пт 9:00-20:00; сб 9:00-19:00; вс 10:00-19:00),,,imag@steklodom.com,,http://steklodom.com,,,,https://vk.com/steklodom,,,,,,,,,,,57.975539,56.177776,https://2gis.com/firm/2252328094822018,branch
СтеклоДом,сеть фирменных офисов продаж,Мебель на заказ; Перегородки; Детская мебель; Ремонт окон; Окна; Входные двери; Корпусная мебель; Натяжные потолки; Остекление и отделка балконов; Жалюзи; Межкомнатные двери,"Парковый проспект, 25Б",1 этаж,614097,Парковый м-н,Дзержинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00 (мебельный отдел: пн-пт 10:00-19:00),+05:00,4.5,66,83422830000 (единая справочная: пн-чт 9:00-21:00; пт 9:00-20:00; сб 9:00-19:00; вс 10:00-19:00),,,imag@steklodom.com,,http://steklodom.com,,,,https://vk.com/steklodom,,,,,,,,,,,57.998888,56.15839,https://2gis.com/firm/2252328094794207,branch
СтеклоДом,сеть фирменных офисов продаж,Мебель на заказ; Перегородки; Детская мебель; Ремонт окон; Окна; Входные двери; Остекление и отделка балконов; Натяжные потолки; Корпусная мебель; Мебель для кухни; Межкомнатные двери; Жалюзи,"улица Ленина, 76",1 этаж,614068,Центр ж/м,Ленинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,4.7,169,83422830000 (единая справочная: пн-чт 9:00-21:00; пт 9:00-20:00; сб 9:00-19:00; вс 10:00-19:00),,,imag@steklodom.com,,http://steklodom.com,,,,https://vk.com/steklodom,,,,,,,,,,,58.007266,56.217773,https://2gis.com/firm/2252328094680479,branch
СтеклоСтиль,производственная компания,Мебель на заказ; Мебель из стекла; Стекло и зеркала; Межкомнатные двери; Интерьерные лестницы; УФ-печать; Мебельные фасады; Светопрозрачные конструкции; Торгово-выставочное оборудование,"Павла Преображенского улица, 6а",2 этаж,614068,Заимка м-н,Дзержинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,4.3,46,83422181815,83422986455,,,,http://Стекло59.рф,,,,,,,,,,,,,,,58.012372,56.189655,https://2gis.com/firm/2252328095190426,branch
Сто диванов и диванчиков,мебельный салон,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель,"улица Архитектора Свиязева, 39",2 этаж,614065,,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 11:00-18:00,+05:00,4.5,37,89194860601,89082705193,,,,,,,,https://vk.com/stodivanov59,https://wa.me/79082705193,,,viber://chat/?number=79082705193,,,,,,,57.960973,56.163827,https://2gis.com/firm/2252328094680864,branch
Столярная кухня,,Мебель на заказ; Корпусная мебель,"улица Чкалова, 10",,614064,Свердлова ж/м,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,,+05:00,,,89991156883,,,,,,,,,https://vk.com/club236300346,,,,,,,,,,,57.986035,56.264758,https://2gis.com/firm/70000001112410877,branch
Столярная мастерская,,Мебель на заказ; Интерьерные лестницы; Детская мебель; Мебель для кухни; Ремонт мебели; Межкомнатные двери,"Промышленная улица, 8",,614520,,,,Пермский муниципальный округ,Пермский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00 (по предварительному звонку),+05:00,4.0,4,89504433877,,,,,,,,,https://vk.com/stolyar.perm,https://wa.me/79504433877,,,viber://chat/?number=79504433877,,,https://t.me/+79504433877,,,,57.887608,55.931923,https://2gis.com/firm/70000001044018040,branch
Столярная мастерская,,Мебель на заказ; Интерьерные лестницы; Деревообработка; Мебель для кухни; Облицовочный камень,"Речная улица, 8",,614521,Гляденовский Угор коттеджный пос.,,,Пермский муниципальный округ,Пермский край,Россия,"Пн: 09:00-12:00, 13:00-19:00; Вт: 09:00-12:00, 13:00-19:00; Ср: 09:00-12:00, 13:00-19:00; Чт: 09:00-12:00, 13:00-19:00; Пт: 09:00-12:00, 13:00-19:00; Сб: 09:00-12:00, 13:00-19:00",+05:00,5.0,18,89026307076,89048444142,,,,,,,,https://vk.com/public139029689,https://wa.me/79048444142,,,viber://chat/?number=79048444142,,,,,,,57.920421,55.944035,https://2gis.com/firm/70000001030342371,branch
