Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Милано Мебель,бутик мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мягкая мебель; Светотехника; Офисная мебель; Мебель для ванных комнат,"улица Исаева, 46а",1 этаж,353905,,Центральный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+03:00,,,88617633789,89883160133,,,,http://Миланомебель.рф,http://rimi-mebel.ru,,,,https://wa.me/79883160133,,,,,,,,,,44.704888,37.782001,https://2gis.com/firm/10415102419275126,branch
Миртэль,студия дизайнерской мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни,"улица Тургенева, 250а",,353440,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00,+03:00,5.0,15,89184727577,,,,,http://pro-mirtel.ru,,,,https://vk.com/mirtel.mebel,https://wa.me/79184727577,,,,,,https://t.me/+79184727577,https://t.me/mirtel9184727577,,,44.897244,37.334787,https://2gis.com/firm/70000001104681747,branch
Не про сто мебель,магазин,Мебель на заказ; Корпусная мебель; Мебель для кухни; Изделия из камня для помещений; Детская мебель,"улица Лермонтова, 118",1 этаж,353440,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+03:00,5.0,5,89881387550,,,,,http://www.neprosto-mebel.ru,,,,https://vk.com/nepro100mebel_anapa,https://wa.me/79881387550,,,,,,https://t.me/+79881387550,,,,44.881849,37.324257,https://2gis.com/firm/70000001025163926,branch
Ново-мебель,компания,Мебель на заказ; Мебель для кухни; Корпусная мебель,"Снайпера Рубахо, 42а",,353923,8-й м-н,Центральный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00,+03:00,,,89604960430,,,,,http://ново-мебель.рф,,,,https://vk.com/club235297363,,,,,,,,,,,44.695843,37.78046,https://2gis.com/firm/70000001112696203,branch
Омега-мебель,салон-магазин кухонной мебели и светотехники,Мебель на заказ; Мебельные магазины; Светотехника; Мягкая мебель; Мебель для кухни; Офисная мебель,"Анапское шоссе, 20",2 павильон; 2 этаж,353445,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+03:00,5.0,3,89996377780,89189868188,,,,http://omega22.ru,http://t.me/mebelomega,,,,https://wa.me/79996377780,,,,,,https://t.me/sm_omega22,,,,44.898706,37.351863,https://2gis.com/firm/70000001040738626,branch
Первая мебельная фабрика,салон мебели,Мебель на заказ; Мебель для кухни; Мягкая мебель; Бытовая техника; Корпусная мебель; Дизайн интерьеров,"Пионерская улица, 2в",1 этаж,353925,,Южный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-18:00,+03:00,5.0,2,89673055312,,,,,http://novorossiysk.1mf.ru,,,,https://vk.com/1mebelnaya.fabrika,https://wa.me/79673055312,,,viber://chat/?number=79673055312,,,,,,,44.687732,37.791926,https://2gis.com/firm/70000001030334806,branch
Платан,мебельное производство,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Офисная мебель; Детская мебель; Мебель для ванных комнат; Дизайн интерьеров,"Мурата Ахеджака, 3",1 этаж,353924,17-й м-н,Южный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00,+03:00,4.1,18,89881369552 (единый номер: пн-вс 10:00-22:00),,,,,http://mp-platan.ru,,,,https://vk.com/mebel_platan,https://wa.me/79186644538,,,,,,https://t.me/platankuhni,,,,44.672132,37.780815,https://2gis.com/firm/70000001020625141,branch
Разумная мебель,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат; Офисная мебель,"Крымская улица, 244",2 этаж,353440,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,"Пн: 10:00-13:00, 13:45-17:00; Вт: 10:00-13:00, 13:45-17:00; Ср: 10:00-13:00, 13:45-17:00; Чт: 10:00-13:00, 13:45-17:00; Пт: 10:00-13:00, 13:45-17:00",+03:00,4.3,9,89180625361,,,,,http://razummebel.ru,,,,https://vk.com/razumebel,https://wa.me/79180625361,,,,,,https://t.me/+79180625361,,,,44.899903,37.33028,https://2gis.com/firm/70000001068158128,branch
Родион,мебельный салон,Мебель на заказ; Мебельные магазины; Мягкая мебель; Мебель для кухни,"Киевская улица, 45Б",2 этаж,353460,,,Геленджик,Геленджик городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00,+03:00,,,89183900554,89180400033,,,,http://www.rodionmf.ru/,,,,,https://wa.me/79183900554,,,,,,https://t.me/+79183900554,,,,44.565957,38.092109,https://2gis.com/firm/70000001066383816,branch
Славянский шкаф,магазин,Мебель на заказ; Корпусная мебель; Матрасы; Мебель для кухни; Офисная мебель,"улица Толстого, 111в",1 этаж,353454,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-17:00,+03:00,5.0,7,89181717348,,,,,http://anapa-mebelshop.ru,http://t.me/slavyanskiy_shkaf,,,https://vk.com/slavyanskiy_shkaf,https://wa.me/79181717348,,,,,,https://t.me/+79181717348,,,,44.882869,37.320965,https://2gis.com/firm/70000001018186871,branch
Срк Дом,,Мебель на заказ; Ремонт помещений; Корпусная мебель; Деревообработка; Электромонтажные работы; Монтаж сантехнического оборудования; Мебель для кухни; Дизайн интерьеров; Офисная мебель; Ремонт зданий,"Советская улица, 77",цокольный этаж,353475,,,Геленджик,Геленджик городской округ,Краснодарский край,Россия,"Пн: 09:00-13:00, 14:00-18:00; Вт: 09:00-13:00, 14:00-18:00; Ср: 09:00-13:00, 14:00-18:00; Чт: 09:00-13:00, 14:00-18:00; Пт: 09:00-13:00, 14:00-18:00",+03:00,,,89025552442,,,,,http://srkhome.ru,,,,https://vk.com/srkhome,https://wa.me/79025552442,,,,,,,,,,44.551989,38.089796,https://2gis.com/firm/70000001060500559,branch
Степан-мастер,мебельная мастерская,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Анапское шоссе, 30",1 этаж; рядом с офисом Deko,353445,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,"Пн: 10:00-13:00, 14:00-19:00; Вт: 10:00-13:00, 14:00-19:00; Ср: 10:00-13:00, 14:00-19:00; Чт: 10:00-13:00, 14:00-19:00; Пт: 10:00-13:00, 14:00-19:00",+03:00,5.0,21,89897760489,89897760493,,,,http://кухни-на-заказ-в-анапе.рф,,,,https://vk.com/anapa_mebel123,https://wa.me/79897760489,https://wa.me/79897760493,,viber://chat/?number=79897760489,,,https://t.me/+79897760489,,,,44.8981,37.354373,https://2gis.com/firm/70000001042763184,branch
Столплит,салон мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель; Мебель для кухни; Детская мебель; Матрасы,"Анапское шоссе, 91а",1 этаж,353440,Алексеевка м-н,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00,+03:00,5.0,5,89186320006,,,,,http://anapa.stolplit.ru,,,,,https://wa.me/79186320006,,,,,,https://t.me/+79883521935,,,,44.899695,37.364115,https://2gis.com/firm/70000001031979672,branch
Строй мастер,торгово-ремонтная компания,Мебель на заказ; Ремонт помещений; Монтаж сантехнического оборудования; Электромонтажные работы; Натяжные потолки; Мебель для кухни; Мебель для ванных комнат; Тёплые полы; Дизайн интерьеров,"Мысхакское шоссе, 50/10",47 офис; 2 этаж,353915,,Центральный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-16:00,+03:00,,,89887621214,88617725982,,,,http://stroymaster-nvrsk.ru/,http://t.me/stroymaster123,,,,https://wa.me/79887621214,,,,,,,,,,44.700868,37.767755,https://2gis.com/firm/70000001021394575,branch
Топ Мебель,магазин,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель; Торгово-выставочное оборудование,"улица Розы Люксембург, 22",,353500,,,Темрюк,Темрюкский район,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 10:00-16:00; Вс: 10:00-16:00,+03:00,,,89183861386,89182352523,,,,http://topmebel-zakaz.ru,,,,https://vk.com/id216606299,https://wa.me/79182352523,https://wa.me/79183861386,,viber://chat/?number=79183861386,,,,,,https://youtube.com/channel/UCHm7dtzQdWpz3-5-vmyRFmw,45.281363,37.370431,https://2gis.com/firm/70000001068782148,branch
Уют,компания по изготовлению мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни,,,,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00 (по предварительному звонку),+03:00,5.0,1,89189818799,,,,,http://taplink.cc/mebel_uyut_anapa,,,,https://vk.com/mebel_uyut_anapa,https://wa.me/79189818799,,,,,,,,,,,,https://2gis.com/firm/70000001030707692,branch
Уют холл,интерьерный центр,Мебель на заказ; Светотехника; Сувениры; Керамические изделия; Мягкая мебель; Мебель для кухни; Офисная мебель; Часы,"улица Ленина, 156",1-4 этаж,353440,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+03:00,4.6,11,89288480025 (торговый зал),,,,,http://taplink.cc/yuthall,,,,https://vk.com/yuthall,https://wa.me/79189956813,,,,,,https://t.me/+79189956813,,,,44.874224,37.327355,https://2gis.com/firm/70000001037657312,branch
